FID_1,STATE,COUNTY,CITY,LATITUDE,LONGITUD,OBJECTID,ICOUNT,Distance
38749,13,3,0,31.37180556,-82.89402778,84275,4,9118.77662179
38918,13,3,0,31.28333611,-82.83647222,84275,4,2220.30505557
38250,13,69,0,31.43140833,-82.70469167,84278,4,13978.62420644
38856,13,299,0,31.22824722,-82.40370000,84289,4,2266.74430145
38924,13,299,5774,31.24304167,-82.43128611,84289,4,1028.25305128
38418,13,299,0,31.16887500,-82.41568889,84293,3,4246.32470957
38894,13,299,5850,31.21400556,-82.35355278,84302,3,30.31664780
38252,13,49,0,31.00472500,-82.13017500,84305,3,688.33918122
38736,13,229,0,31.33443056,-82.26654444,84317,4,3895.95650941
38845,13,261,170,31.99794444,-84.10488333,84332,3,4682.34117134
38271,13,321,0,31.66353611,-83.99706667,84337,4,7037.05730200
38833,13,321,0,31.72625556,-83.98708889,84337,4,24.28684708
38342,13,81,0,31.91826944,-83.84908889,84347,3,791.52937046
38864,13,81,0,31.92321667,-83.76626389,84349,4,535.76644366
38900,13,81,0,31.95031944,-83.69868889,84354,4,4896.70053538
38296,13,81,0,31.95735000,-83.67060833,84365,4,7643.80981026
38304,13,93,0,31.98809444,-83.74515278,84371,4,1699.59455593
38302,13,193,4150,32.07443056,-84.21625556,84375,3,231.46678923
38333,13,93,0,32.04315000,-83.76351944,84412,4,4831.63307234
38472,13,287,0,31.72243611,-83.58548611,84447,3,5022.96066605
38600,13,287,0,31.74875278,-83.66127500,84451,4,1704.29068442
38610,13,155,0,31.63264722,-83.41625000,84458,3,680.68973751
38787,13,155,0,31.74307778,-83.41350556,84459,3,12324.75700830
38882,13,155,0,31.59875556,-83.16513056,84463,4,8101.26802543
38705,13,17,2130,31.72731111,-83.28011389,84466,3,2573.73638745
38267,13,17,0,31.70222778,-83.14974444,84471,3,9705.90593025
38292,13,17,0,31.83603889,-83.20963333,84478,3,8362.55978871
38659,13,315,0,32.07567500,-83.50337778,84482,3,14613.28542587
38479,13,315,0,31.97198611,-83.36992222,84500,4,6345.87961134
38766,13,153,0,32.32249444,-83.71591944,84567,4,5107.92393118
38528,13,153,5790,32.57087222,-83.69116667,84633,4,2824.38144426
38733,13,153,5790,32.61471944,-83.70427500,84635,4,608.44086649
38586,13,153,5790,32.57241389,-83.65248889,84640,4,2188.01112791
38283,13,153,5790,32.61646111,-83.69580000,84646,4,1252.36832518
38529,13,153,5790,32.62171944,-83.60444167,84648,3,500.42698981
38912,13,153,5790,32.62634722,-83.63296389,84648,3,3199.26410411
38754,13,153,5790,32.59384722,-83.62929167,84651,4,3593.29548179
38854,13,153,5790,32.58627778,-83.62281944,84651,4,3086.97103766
38665,13,207,0,32.88040556,-83.96060000,84665,4,3244.32444218
38331,13,207,0,32.94787500,-83.84600278,84668,4,3151.86030307
38620,13,207,0,32.95570833,-83.81107222,84668,4,295.94130420
38761,13,207,0,32.93971667,-83.77603056,84668,4,3741.37093255
38340,13,225,0,32.68089722,-83.76260556,84679,4,2925.88603458
38345,13,21,0,32.75063056,-83.65764722,84710,3,1110.12885486
38567,13,21,0,32.72205833,-83.68633611,84712,3,3005.50482964
38426,13,21,0,32.75983333,-83.66146667,84717,3,1367.14504319
38673,13,21,0,32.77660556,-83.78252778,84722,4,6440.10563984
38347,13,21,0,32.83291944,-83.73219167,84727,3,203.39034589
38670,13,21,0,32.89939167,-83.73333056,84743,3,2299.10464610
38429,13,169,0,32.94670556,-83.64807778,84746,4,6435.72245868
38533,13,21,3390,32.82380000,-83.68172222,84750,3,2021.31117144
38909,13,21,3390,32.84813889,-83.60756389,84804,3,849.72600681
38247,13,169,0,32.88016389,-83.57529444,84823,3,4329.16195372
38307,13,235,2620,32.26169722,-83.40494167,84837,3,4462.27267294
38542,13,23,0,32.43374722,-83.30460556,84854,3,2386.14035997
38798,13,175,0,32.50047778,-83.11627222,84888,4,3387.17429016
38246,13,175,0,32.55996111,-83.00831667,84891,4,6138.30304894
38357,13,319,2420,32.88494722,-83.32625556,84912,3,666.82904719
38301,13,271,3610,32.01722778,-83.05840000,84932,4,408.36404439
38469,13,161,0,31.82234722,-82.64673333,84958,3,5969.36210684
38480,13,161,0,31.90623333,-82.56118333,84962,3,4965.01128391
38796,13,161,0,31.93098611,-82.52745278,84962,3,9139.48830722
38887,13,161,0,31.87393611,-82.59554167,84962,3,242.80839600
38294,13,309,0,32.21011389,-82.67394722,84967,4,3374.81056553
38325,13,209,0,32.23918889,-82.60640556,84969,4,6859.29526423
38930,13,5,0,31.68541111,-82.50141111,84971,3,7526.59588301
38258,13,5,0,31.47918333,-82.37222778,84974,4,10904.15965118
38477,13,1,9997,31.80358611,-82.45921667,84982,4,10655.19147162
38384,13,279,0,32.14351389,-82.33583333,84997,3,5130.78321884
38825,13,279,0,32.05967222,-82.32742500,84997,3,6724.65355899
38916,13,175,0,32.32986111,-82.92222222,85014,4,8648.01524436
38599,13,175,0,32.48469722,-82.88244722,85027,4,1227.42963455
38541,13,283,0,32.32928889,-82.59740278,85065,3,4711.43901208
38746,13,279,5700,32.20501389,-82.36299722,85141,3,3719.49910114
38436,13,279,0,32.20281667,-82.29013056,85144,3,2250.27265640
38716,13,43,0,32.41140833,-82.11266667,85197,3,4772.71187945
38928,13,43,3560,32.41673056,-82.04113611,85199,3,2793.06459850
38853,13,107,0,32.65331944,-82.41950556,85210,3,4868.39480461
38350,13,31,0,32.54674167,-81.98594444,85228,4,4974.76258920
38711,13,45,0,33.64734444,-85.27312500,85383,3,2874.75636983
38814,13,45,0,33.63895278,-85.20473889,85383,3,6542.59705193
38906,13,143,0,33.66038889,-85.26801667,85383,3,1343.52482081
38710,13,45,0,33.64249444,-85.12975000,85399,4,5161.91313850
38628,13,143,690,33.71041944,-85.16161667,85404,4,62.77901347
38596,13,143,690,33.72226944,-85.12213333,85405,4,2164.20035947
38251,13,233,0,33.94522778,-85.22568889,85544,3,3681.76981698
38310,13,233,0,33.97012778,-85.32033889,85544,3,5584.68755938
38658,13,233,1010,34.00918611,-85.25045833,85555,4,681.40567235
38249,13,233,0,34.07516389,-85.37282500,85558,3,4027.08779587
38893,13,115,4760,34.24057778,-85.35550278,85577,3,1392.50986779
38295,13,55,0,34.48588333,-85.44281944,85579,3,3069.81109109
38800,13,55,0,34.48475000,-85.47989444,85579,3,364.20218956
38816,13,55,0,34.40483889,-85.28925833,85587,3,7552.83486718
38622,13,115,0,34.27122500,-85.24991389,85596,3,1825.51292417
38769,13,115,4760,34.27070278,-85.22077222,85596,3,841.63673654
38587,13,115,4760,34.24041944,-85.11593333,85618,4,2695.48121236
38896,13,115,4760,34.27932500,-85.12625556,85622,3,21.61680823
38560,13,129,0,34.41696389,-85.04315000,85630,4,5740.15133578
38637,13,15,0,34.28783889,-85.00002222,85630,4,9876.84793105
38242,13,149,0,33.24336111,-85.16181389,85631,3,223.69518449
38312,13,149,0,33.22646389,-85.23008889,85631,3,6800.46204138
38619,13,149,0,33.25365278,-85.08921944,85634,3,2797.27971838
38821,13,149,0,33.29525278,-85.07781944,85634,3,2723.71027028
38460,13,149,0,33.37567778,-85.23976667,85640,3,11196.52887471
38317,13,77,0,33.43274722,-84.87301111,85680,4,5968.90162334
38315,13,77,0,33.39683611,-84.75063889,85690,4,189.43349478
38606,13,77,0,33.33949167,-84.68158611,85696,3,136.67440191
38375,13,77,0,33.42532500,-84.68666111,85700,4,1974.51442187
38617,13,77,0,33.38236111,-84.67000000,85700,4,3083.12271109
38284,13,77,0,33.45287500,-84.68038611,85703,4,1644.97984421
38730,13,45,0,33.58245278,-85.12148889,85712,3,2431.78429230
38237,13,45,970,33.59413056,-85.07943056,85721,3,830.02638718
38572,13,45,970,33.56159444,-85.05703611,85724,4,1136.86613219
38594,13,45,970,33.62855556,-84.99825833,85730,3,1521.70029104
38870,13,45,970,33.64010556,-84.99958056,85730,3,2813.42286574
38699,13,45,0,33.71677778,-84.98658611,85739,4,3740.48423317
38487,13,45,5730,33.72251944,-84.93942222,85749,4,184.78678776
38834,13,45,5730,33.76518611,-84.95275556,85765,3,2964.19414940
38290,13,77,0,33.50134722,-84.71944722,85771,3,5970.10392740
38778,13,77,0,33.49532778,-84.67358333,85771,3,5604.35789137
38518,13,121,2060,33.54251111,-84.58511389,85786,4,797.57390776
38467,13,223,0,33.80011944,-84.82683333,85802,3,7972.64397233
38338,13,97,1770,33.73856667,-84.73815556,85808,4,1697.13976428
38911,13,97,1770,33.78142222,-84.74808889,85808,4,3177.38757097
38432,13,97,0,33.65853056,-84.71390278,85814,3,3659.49093349
38409,13,121,2060,33.64065556,-84.63998333,85816,3,2915.05374318
38372,13,121,0,33.71828889,-84.57650833,85822,4,1078.71017420
38639,13,121,280,33.74392500,-84.56809444,85822,4,1952.69373971
38795,13,121,0,33.71109722,-84.53835833,85823,4,3783.57448957
38482,13,255,0,33.21727500,-84.48533611,85835,4,10106.33044687
38405,13,77,4960,33.32039722,-84.54235833,85837,3,2921.90460026
38416,13,113,0,33.30565833,-84.49058056,85837,3,3078.36259679
38309,13,171,0,33.15318056,-84.13676389,85856,3,8454.49278701
38701,13,171,3640,33.15925833,-84.15713056,85856,3,8586.31176132
38453,13,255,0,33.20740000,-84.28247500,85859,4,1266.55301063
38647,13,231,0,33.18083889,-84.34472500,85859,4,5943.10485268
38866,13,231,0,33.17278333,-84.33406111,85859,4,5377.16529111
38461,13,255,0,33.27435833,-84.31234444,85872,4,1963.61156195
38745,13,255,0,33.30616667,-84.37258056,85872,4,8327.69846871
38763,13,255,0,33.28453889,-84.38275833,85872,4,8554.26162451
38829,13,207,0,33.15254444,-84.03358611,85883,4,6640.24513409
38540,13,255,0,33.31448056,-84.21541944,85894,3,5496.60194893
38824,13,255,0,33.28355000,-84.22174444,85894,3,5281.37701141
38863,13,255,0,33.27737778,-84.20272500,85894,3,3705.92056278
38386,13,151,3220,33.35513889,-84.12608056,85898,3,2234.74404897
38390,13,63,0,33.53373611,-84.41923056,85928,4,1773.38722176
38505,13,63,4690,33.57973056,-84.41595833,85928,4,3412.25415371
38362,13,151,0,33.45820833,-84.29328889,85933,3,5347.63858536
38387,13,63,0,33.55195833,-84.37033889,85935,4,1589.27785804
38466,13,63,0,33.54343333,-84.36826111,85935,4,629.38129327
38470,13,63,0,33.54752778,-84.36937778,85935,4,1091.58261337
38535,13,63,0,33.55694722,-84.32775000,85935,4,4041.75666903
38401,13,63,0,33.51754722,-84.36365833,85937,3,306.19316025
38489,13,63,0,33.47100000,-84.37566111,85937,3,5071.27272946
38522,13,63,0,33.49665000,-84.34445833,85937,3,2632.80670520
38523,13,63,0,33.49274167,-84.33896111,85937,3,3292.96272871
38768,13,63,0,33.46782500,-84.33579444,85937,3,5813.46319421
38410,13,63,0,33.54710556,-84.30653611,85942,4,2597.17269910
38779,13,121,5640,33.60036111,-84.54503056,85945,4,3472.18516491
38404,13,121,0,33.63112778,-84.48958333,85952,4,1492.85851116
38424,13,121,0,33.61903333,-84.48634444,85952,4,174.73169909
38731,13,121,1250,33.61869444,-84.48526389,85952,4,234.69117705
38841,13,121,1250,33.58300000,-84.48711389,85952,4,3894.47480934
38881,13,121,1250,33.61994167,-84.47533611,85952,4,1153.90826120
38463,13,63,1250,33.61002778,-84.44696944,85957,3,1746.79378326
38498,13,121,1250,33.61451111,-84.47260556,85957,3,1179.95338438
38747,13,63,0,33.58618056,-84.45620833,85957,3,3804.52667157
38603,13,121,280,33.68249722,-84.40795833,86032,4,175.92319802
38254,13,121,280,33.69633333,-84.40525556,86042,4,124.55543786
38430,13,121,280,33.69624444,-84.40519167,86042,4,125.70758011
38655,13,121,280,33.69884722,-84.40481944,86042,4,220.97864155
38623,13,63,3780,33.59365556,-84.34826389,86047,4,2944.57797912
38755,13,63,0,33.58396944,-84.37763889,86047,4,109.43774340
38515,13,63,0,33.64103611,-84.37843333,86052,4,1339.93595462
38421,13,63,0,33.58291389,-84.31058611,86065,4,3176.34410607
38581,13,63,3780,33.56869167,-84.32611944,86065,4,4665.02734712
38872,13,63,0,33.57773611,-84.27811111,86065,4,128.91713605
38615,13,121,280,33.64863611,-84.37017222,86068,3,554.24737927
38279,13,89,0,33.68305000,-84.34740556,86072,4,1846.40136445
38663,13,89,280,33.67245833,-84.34133056,86072,4,551.18288402
38784,13,89,0,33.69165556,-84.34928611,86072,4,2812.25069437
38880,13,89,0,33.67960000,-84.34561389,86072,4,1427.63279891
38449,13,89,0,33.67371111,-84.29974722,86081,3,2635.29811475
38497,13,89,0,33.65354722,-84.28547222,86081,3,4513.51576984
38865,13,89,0,33.68493611,-84.31058056,86081,3,2103.62245011
38739,13,151,0,33.42052778,-84.18933333,86089,3,832.57421719
38857,13,151,0,33.40363611,-84.21422778,86089,3,3804.67800436
38428,13,151,0,33.42963333,-84.18402778,86090,4,346.53761479
38886,13,151,0,33.46448333,-84.23232222,86090,4,6263.49857122
38629,13,63,0,33.55305556,-84.26818333,86103,4,36.40262353
38732,13,151,5210,33.54367778,-84.22510556,86109,3,1974.55772275
38576,13,151,3360,33.43360278,-84.14988333,86117,3,322.61821126
38709,13,151,0,33.51796111,-84.06617222,86127,4,10406.71150497
38721,13,151,0,33.42889167,-84.06870278,86128,3,4134.95844749
38868,13,151,0,33.39718611,-84.05411944,86128,3,6778.87238448
38230,13,89,0,33.65558333,-84.16218333,86134,4,7956.59187199
38722,13,151,3360,33.55242500,-84.11585556,86134,4,4788.00814909
38231,13,89,0,33.66508056,-84.24547500,86138,4,5536.61415053
38564,13,89,0,33.71649444,-84.25507222,86138,4,1186.70570481
38782,13,89,0,33.73641944,-84.23100556,86138,4,2655.57601173
38879,13,89,0,33.73831111,-84.27318611,86138,4,3880.89808910
38579,13,89,0,33.70937500,-84.17558889,86143,4,3829.24135265
38638,13,89,0,33.72737222,-84.18641944,86143,4,3325.63959729
38667,13,89,0,33.71467222,-84.21777222,86143,4,343.57571881
38901,13,89,0,33.70643889,-84.20081944,86143,4,1607.72723716
38538,13,217,0,33.59519167,-83.97086667,86157,3,6640.27825555
38927,13,247,0,33.59646111,-84.01528056,86157,3,5149.78882913
38427,13,247,3650,33.68422778,-83.99976944,86160,4,3432.34431613
38645,13,247,0,33.66717222,-83.93725556,86160,4,6466.81607492
38319,13,233,0,33.91485556,-85.11039722,86172,3,10579.98179808
38356,13,223,1500,33.91240833,-84.90140000,86175,3,4179.33377257
38516,13,223,0,33.87100278,-84.86997500,86175,3,5176.48474484
38910,13,223,0,34.00935556,-84.86524167,86177,4,9753.76559101
38439,13,223,1500,33.90831944,-84.82046111,86181,4,342.88232663
38616,13,233,0,34.05555833,-85.08741667,86184,3,5413.02826697
38512,13,15,0,34.08884722,-84.96521389,86188,4,10703.43489040
38604,13,223,0,33.90228333,-84.80202778,86198,3,2090.80411780
38844,13,223,2740,33.90181111,-84.77152222,86199,3,240.27569137
38598,13,223,0,33.89052778,-84.75119722,86200,4,345.93696485
38245,13,67,320,33.83340278,-84.61775000,86214,3,1901.21572280
38831,13,97,0,33.80032778,-84.62011944,86214,3,1802.94193074
38852,13,67,0,33.80383611,-84.56839722,86217,4,4554.71279002
38575,13,67,0,33.86757778,-84.63103889,86221,3,2950.28470972
38803,13,67,0,33.86783611,-84.60694167,86221,3,1593.89421680
38582,13,67,0,34.01817222,-84.73673333,86224,3,1876.79795760
38725,13,67,0,33.95075000,-84.64108056,86251,4,1449.04258996
38464,13,67,3440,33.95970000,-84.58490000,86259,3,3053.78622694
38476,13,67,3440,33.89458889,-84.54398056,86261,3,4582.01930661
38770,13,67,3440,33.94254444,-84.53148333,86261,3,1225.26244196
38236,13,67,3440,33.94164444,-84.52848056,86262,4,1137.24238249
38408,13,67,3440,33.95528889,-84.51656944,86264,3,619.64868307
38351,13,67,3440,33.95870556,-84.51372778,86271,4,675.43327503
38519,13,67,0,34.02126944,-84.56521111,86285,4,1009.80210548
38724,13,67,0,34.06851111,-84.54356944,86290,4,1969.53202209
38799,13,67,0,34.06910000,-84.52150556,86290,4,2172.39639155
38281,13,15,0,34.10960278,-84.90071389,86293,4,5212.65003382
38239,13,15,980,34.15129444,-84.82505556,86295,3,635.44198285
38848,13,15,0,34.17953611,-84.79467222,86298,4,1532.10183604
38563,13,15,980,34.22360556,-84.78843056,86314,4,1728.25816617
38626,13,15,0,34.21865000,-84.69373333,86319,4,6330.20092836
38556,13,129,0,34.40591944,-84.93568889,86324,4,3307.48032879
38830,13,15,0,34.10143611,-84.72628889,86341,3,2344.85246538
38849,13,15,0,34.09282500,-84.74013333,86341,3,2914.04875657
38451,13,15,0,34.20386944,-84.74591667,86357,4,1508.26942286
38636,13,15,0,34.20326667,-84.76172222,86357,4,304.63458920
38648,13,57,0,34.09348333,-84.58276389,86364,3,4198.03112182
38712,13,67,20,34.06444167,-84.60570000,86364,3,4264.70575574
38835,13,57,6040,34.09342500,-84.58277222,86364,3,4198.02955341
38895,13,57,0,34.21406667,-84.64900556,86367,3,3001.38109577
38328,13,57,920,34.21446389,-84.49061389,86376,3,696.10674169
38458,13,15,0,34.34891111,-84.67184444,86383,4,4251.75519063
38293,13,121,280,33.76500278,-84.52196389,86395,3,478.98578161
38383,13,67,0,33.77425278,-84.56381667,86395,3,3507.40559949
38233,13,121,280,33.75164722,-84.49643333,86403,4,1497.46929355
38654,13,121,280,33.74664167,-84.49820833,86403,4,2079.49248671
38756,13,121,280,33.76567222,-84.49510556,86403,4,248.70013050
38465,13,67,0,33.82507778,-84.49014167,86419,3,57.48262769
38282,13,121,280,33.76368333,-84.44280556,86424,3,2502.10989949
38334,13,121,280,33.75363333,-84.47291389,86424,3,541.95669531
38726,13,121,280,33.72720556,-84.42728056,86428,3,1821.64600631
38285,13,121,280,33.78335556,-84.42503889,86440,3,1887.51200977
38511,13,121,280,33.77130278,-84.43390833,86440,3,2328.77947269
38277,13,67,5070,33.86847222,-84.53790556,86460,3,5444.35515293
38683,13,67,5070,33.84886667,-84.49328056,86460,3,852.26043215
38558,13,67,3440,33.88014167,-84.47323333,86466,4,580.05455202
38377,13,121,280,33.85716944,-84.44409444,86473,4,881.00645483
38624,13,67,0,33.90495556,-84.47492778,86479,4,2194.91832024
38674,13,121,280,33.74980278,-84.38243333,86502,4,790.28702905
38229,13,121,280,33.75768056,-84.37865556,86514,3,548.76396764
38574,13,121,280,33.73448889,-84.36122500,86539,3,1167.61179458
38324,13,89,280,33.71987778,-84.34942222,86543,4,2835.82320203
38532,13,89,280,33.75106667,-84.33316389,86543,4,1609.14466676
38380,13,89,280,33.76617500,-84.34905833,86548,3,468.22731725
38527,13,121,280,33.79070278,-84.38520278,86558,3,559.27371781
38656,13,121,280,33.81954444,-84.38851111,86583,3,1954.96269034
38243,13,89,0,33.83242222,-84.33566944,86610,3,49.09882630
38757,13,89,0,33.85046389,-84.30195000,86610,3,3657.00634441
38490,13,89,0,33.80200556,-84.23845278,86622,4,1959.55953720
38902,13,89,0,33.80466389,-84.25010000,86622,4,1234.09919070
38520,13,89,0,33.82258889,-84.23190000,86628,4,1990.37535373
38776,13,89,0,33.82643889,-84.23128056,86628,4,1983.98947910
38774,13,89,0,33.87361667,-84.29502778,86633,4,1450.30945617
38662,13,67,5070,33.89452222,-84.54176111,86643,4,4562.67913134
38414,13,67,0,33.90093333,-84.41612500,86659,3,3628.07949148
38668,13,121,4882,33.95013889,-84.36908611,86659,3,4314.09672551
38344,13,67,0,33.97908333,-84.42081111,86664,3,775.77603457
38499,13,121,4882,33.91889722,-84.35167500,86673,4,987.47355804
38591,13,135,0,33.91891667,-84.25730556,86702,3,2008.98286157
38349,13,89,0,33.90019167,-84.24592222,86711,4,1558.30470656
38525,13,89,0,33.88132500,-84.25977778,86711,4,1166.37946960
38536,13,89,0,33.90049444,-84.24491389,86711,4,1652.75423211
38566,13,121,0,33.89077778,-84.26123056,86711,4,197.63475764
38758,13,135,3990,33.96696111,-84.22257500,86719,3,2806.13753562
38395,13,121,4790,34.03281667,-84.34113889,86722,4,537.72277152
38507,13,121,4882,33.99217222,-84.35158889,86724,4,4134.18692809
38352,13,89,0,33.77118056,-84.27951944,86735,3,3588.16807545
38677,13,89,0,33.77402778,-84.23532778,86735,3,701.50779956
38679,13,89,0,33.77204444,-84.24943333,86735,3,987.84207953
38903,13,89,0,33.75691111,-84.23862500,86735,3,2355.55592227
38585,13,135,0,33.81721667,-84.10622222,86749,3,5372.49689421
38595,13,89,0,33.81819722,-84.17149444,86749,3,734.25880194
38676,13,89,0,33.82161111,-84.17049722,86749,3,555.32104395
38661,13,135,5080,33.86535000,-84.02685000,86756,4,1100.99969011
38232,13,135,0,33.89631667,-84.19721111,86759,4,2011.08944947
38358,13,135,0,33.89763056,-84.20873611,86759,4,1612.92894143
38873,13,135,0,33.90342778,-84.15980000,86759,4,4515.47927145
38379,13,135,0,33.94328889,-84.20865000,86763,4,1824.11679024
38526,13,135,0,33.93521667,-84.23089722,86763,4,808.29376960
38660,13,135,3990,33.94498611,-84.20358611,86763,4,2298.33543913
38682,13,135,0,33.93995000,-84.18553056,86763,4,3552.16321251
38836,13,135,0,33.95436944,-84.13142222,86768,4,262.14087840
38238,13,135,0,33.94906389,-84.09049444,86774,3,1902.15467103
38371,13,135,0,33.97276667,-84.16115556,86780,4,1067.85365894
38531,13,135,1810,34.01330833,-84.16644167,86784,4,991.63754094
38593,13,135,0,33.97706944,-84.08896944,86790,4,81.26546893
38680,13,135,1810,34.02121111,-84.12360278,86795,3,853.57903186
38417,13,135,0,34.01324722,-84.10994167,86796,4,1081.52633309
38580,13,135,0,33.89424167,-83.95561111,86805,3,3291.23044771
38360,13,135,0,33.95484444,-84.05268333,86808,4,953.98310708
38706,13,135,3100,33.95950000,-84.03522778,86810,4,1808.96701343
38862,13,135,0,33.98470278,-84.02329167,86810,4,2040.03745956
38905,13,135,3100,33.95448056,-84.02148333,86810,4,1442.26615573
38618,13,135,3100,33.97724722,-83.99610000,86826,4,1007.02375231
38590,13,57,0,34.08992222,-84.45283056,86833,3,7541.50058370
38643,13,57,0,34.22039444,-84.46347778,86836,4,1973.10059030
38419,13,121,120,34.05382500,-84.28823611,86841,3,2047.39452005
38877,13,117,0,34.07027500,-84.17822222,86862,4,2549.08599985
38878,13,117,0,34.08583611,-84.18795278,86862,4,4386.37047576
38413,13,117,0,34.16425000,-84.16862222,86865,3,613.08983586
38425,13,117,0,34.18101944,-84.18525000,86865,3,2499.26808846
38517,13,117,0,34.16232500,-84.16642500,86865,3,694.72445210
38597,13,117,0,34.18118611,-84.14810556,86871,3,909.42584128
38368,13,117,0,34.18477778,-84.13976944,86873,4,154.74431794
38874,13,117,0,34.13686389,-84.10121667,86873,4,6263.05980958
38664,13,135,0,34.03783611,-84.03781111,86876,3,998.64538909
38869,13,135,5300,34.02909167,-84.04969444,86876,3,2461.07705734
38671,13,135,0,34.14754722,-84.06178889,86884,4,5365.67227067
38389,13,135,0,34.05625000,-84.00172222,86889,4,781.27598792
38407,13,135,0,34.05938056,-83.95863611,86889,4,3182.48789105
38411,13,135,0,34.04802500,-83.93882222,86889,4,5089.80161467
38420,13,135,0,34.05903611,-83.99190556,86889,4,250.43569353
38666,13,135,0,34.05628889,-84.00154167,86889,4,764.33412401
38443,13,139,2160,34.14976111,-83.92732778,86913,3,3135.70029443
38634,13,139,0,34.13297778,-83.93361667,86913,3,2058.38905492
38650,13,139,0,34.14118889,-83.94916111,86913,3,981.58599071
38278,13,117,1440,34.33255833,-84.10321667,86926,3,6827.08505248
38530,13,117,0,34.29718611,-84.16371111,86926,3,6419.45387072
38442,13,117,0,34.29588889,-84.06796111,86928,4,4037.11694226
38268,13,85,0,34.40963611,-84.00676389,86933,4,5836.52103695
38508,13,139,0,34.38459167,-83.93470000,86933,4,9610.82484818
38457,13,295,0,34.78621111,-85.37394167,87042,4,2742.27057729
38545,13,295,1110,34.82565833,-85.37025000,87042,4,2695.97936127
38704,13,313,1510,34.78295278,-85.00033889,87073,4,1194.04450577
38839,13,313,0,34.81267222,-85.05381667,87073,4,5228.74472913
38256,13,83,0,34.85389167,-85.55434167,87076,3,1185.61056178
38897,13,295,0,34.86103333,-85.27933889,87103,3,2588.01544035
38450,13,295,0,34.91518056,-85.36986389,87109,3,2208.01305889
38514,13,295,9997,34.92326667,-85.31074444,87109,3,3441.43314294
38691,13,295,0,34.80699444,-85.22602500,87215,3,1977.68230530
38241,13,47,0,34.93089167,-85.15401944,87222,4,305.40920273
38481,13,47,4680,34.91071111,-85.13048056,87228,4,321.20519297
38400,13,47,0,34.87328889,-85.04205556,87243,4,3603.04104974
38817,13,129,0,34.45129444,-84.88759167,87450,4,3586.83916794
38627,13,129,0,34.55859722,-84.89380278,87481,4,3236.73069541
38827,13,129,0,34.55483889,-84.89330833,87481,4,3035.01819242
38551,13,313,0,34.66620000,-84.99216667,87486,4,2564.37542502
38640,13,313,1510,34.78425556,-84.97287500,87495,3,1555.21213705
38320,13,313,0,34.75030556,-84.92753611,87501,3,1626.01674125
38355,13,213,1080,34.69670000,-84.73816111,87511,4,36.01141787
38456,13,227,0,34.44811389,-84.64957222,87513,3,4768.42150528
38806,13,123,2000,34.57966944,-84.63697500,87522,3,1663.70807570
38847,13,123,2000,34.58231944,-84.63212222,87522,3,1245.72324879
38923,13,227,2910,34.47998056,-84.48491389,87524,3,1509.25778327
38819,13,227,0,34.50986667,-84.49491111,87529,5,2059.14986873
38275,13,123,2000,34.63546667,-84.51131944,87536,3,666.90981764
38495,13,123,2000,34.70185833,-84.51475278,87538,4,2915.44758988
38696,13,313,0,34.81304167,-84.91516944,87548,3,2995.17218809
38904,13,111,3350,34.98606389,-84.38801111,87584,3,1669.18140085
38546,13,111,560,34.89430833,-84.43222778,87585,3,9394.23906752
38547,13,111,560,34.93979167,-84.44441667,87585,3,7118.71915707
38553,13,111,3350,34.96743889,-84.33186944,87585,3,3572.52049844
38365,13,123,2000,34.56565556,-84.34473333,87586,3,13414.66050447
38838,13,227,0,34.51511389,-84.42863889,87586,3,5294.77925582
38274,13,85,1590,34.53859167,-84.26385000,87590,3,15629.53781622
38494,13,85,0,34.42988611,-84.17405000,87590,3,1325.82639181
38919,13,85,0,34.42771111,-84.15932500,87590,3,52.36008610
38316,13,187,0,34.49831667,-84.10851667,87593,3,8665.57119491
38361,13,187,0,34.48977500,-84.07660833,87593,3,8507.14611707
38571,13,187,1480,34.52463611,-83.98613333,87596,3,609.22082763
38791,13,187,0,34.51167500,-84.06810556,87596,3,7164.60108767
38891,13,187,1480,34.52259444,-84.03841667,87596,3,4274.29117067
38926,13,187,0,34.51088056,-83.98941389,87596,3,1865.73133220
38370,13,139,0,34.40398056,-83.94068611,87602,3,7616.03385231
38273,13,187,9997,34.53811389,-83.85394444,87605,3,3572.84177004
38613,13,187,1480,34.48360278,-83.88981111,87605,3,3904.81462863
38771,13,187,1480,34.64310556,-83.91178333,87613,3,2435.99611227
38492,13,111,560,34.87467778,-84.31527222,87618,4,671.63500606
38687,13,111,3770,34.85889722,-84.22810278,87621,4,4264.43974331
38788,13,111,3770,34.86057500,-84.22947222,87621,4,4044.93277029
38471,13,291,540,34.86636389,-84.10960278,87622,4,5119.57388902
38703,13,291,540,34.75967778,-83.96022222,87633,3,3926.67217339
38700,13,291,540,34.80834444,-83.99463889,87641,3,7479.22066588
38657,13,207,2190,33.02388889,-83.90161944,87801,4,887.18207357
38588,13,207,0,33.10523056,-83.81190278,87804,4,5707.11615329
38364,13,35,0,33.33436389,-83.97717500,87808,3,4499.65136668
38543,13,35,2890,33.28958889,-83.94644722,87811,3,911.94586627
38759,13,169,0,33.10433889,-83.48467222,87821,4,11500.81002551
38686,13,217,0,33.53263889,-83.97760833,87833,3,5405.76627488
38737,13,217,0,33.52792778,-84.03086389,87833,3,8209.83573763
38339,13,217,0,33.61627222,-83.92228611,87850,3,4448.09539559
