LONGITUDE,LATITUDE,,
-77.434135,37.539777,,
-77.43444445,37.53972223,,
-77.434736,38.581713,,
-77.434814,37.539445,,
-77.434845,37.538992,,
-77.435052,38.582023,,
-77.43529,36.13504,,
-77.435321,37.538975,,
-77.435527,37.53895,,
-77.43556,38.24794,,
-77.435725,38.24808611,,
-77.435725,38.24808333,,
-77.435726,38.248088,,
-77.43592,37.54453,,
-77.436442,38.499696,,
-77.436807,38.896742,,
-77.43736,37.54741,,
-77.43737,38.497971,,
-77.43805,38.26339,,
-77.438158,38.498672,,
-77.438283,38.25005,,
-77.43829722,38.75313611,,
-77.438298,38.753138,,
-77.43833333,38.82555556,,
-77.438598,38.495842,,
-77.43863,37.55041,,
-77.43873,35.37553,,
-77.43875,35.37554,,
-77.43886667,38.50026667,,
-77.439067,38.500367,,
-77.4393,38.50181,,
-77.43998,38.14802,,
-77.440218,38.500351,,
-77.440267,38.500313,,
-77.44031667,38.14816667,,
-77.44031667,38.14816667,,
-77.440318,38.148169,,
-77.440342,38.500263,,
-77.44037,37.54937,,
-77.440411,38.500204,,
-77.440529,38.50012,,
-77.440578,38.500087,,
-77.440637,38.500045,,
-77.44141667,38.83791667,,
-77.44141667,38.83791667,,
-77.44141667,38.83791667,,
-77.44141667,38.83791667,,
-77.44188,37.55575,,
-77.442616,38.501094,,
-77.44296,35.39649,,
-77.44302,37.55063,,
-77.443035,38.499373,,
-77.4439,38.25138333,,
-77.4439,38.25138056,,
-77.44516432,38.76573724,,
-77.445213,38.765737,,
-77.446221,37.535641,,
-77.44756,38.29765,,
-77.447723,38.793171,,
-77.44778,38.29586,,
-77.447847,38.793148,,
-77.44961411,38.80339673,,
-77.44962215,38.80339464,,
-77.449671,37.536423,,
-77.450024,37.534007,,
-77.45034,38.30524,,
-77.45051,38.435596,,
-77.45144722,38.3755,,
-77.45145,38.37548333,,
-77.45210588,38.75443677,,
-77.45216,38.30521,,
-77.45259941,38.75378416,,
-77.45263427,38.75383227,,
-77.45273,36.37752,,
-77.45273083,38.75383018,,
-77.452975,38.506514,,
-77.45300174,38.75356035,,
-77.45311975,38.75486766,,
-77.45327532,38.75333026,,
-77.45344698,38.75311272,,
-77.45357037,37.66153723,,
-77.45360255,38.75249357,,
-77.45364,38.29651,,
-77.45367,38.29654,,
-77.4537,38.29651,,
-77.45441667,38.30909444,,
-77.45441667,38.30909444,,
-77.454418,38.309095,,
-77.45466,38.29614,,
-77.45534,38.29492,,
-77.456115,38.308187,,
-77.456115,38.308187,,
-77.456287,38.308706,,
-77.456318,38.308213,,
-77.456318,38.308213,,
-77.456318,38.308213,,
-77.457411,38.302062,,
-77.457411,38.302062,,
-77.45818,38.28726,,
-77.45835278,38.299475,,
-77.458355,38.299477,,
-77.45841,38.29327,,
-77.45843,38.29326,,
-77.45898,38.29324,,
-77.45926,37.63385,,
-77.459538,38.303748,,
-77.4596,38.3033,,
-77.459611,38.30372,,
-77.459611,38.30372,,
-77.45973333,38.30131667,,
-77.45990278,38.30228889,,
-77.45990278,38.30228889,,
-77.45990278,38.30228889,,
-77.45990278,38.30228889,,
-77.45999,38.30313,,
-77.46001,38.30365,,
-77.4600184,37.66123147,,
-77.4600184,37.66123147,,
-77.4600184,37.66123147,,
-77.46003,38.30318,,
-77.460246,38.768496,,
-77.46033333,38.25385,,
-77.46042,38.30329,,
-77.46093,38.30583,,
-77.46094,38.30585,,
-77.461338,37.860286,,
-77.46136,38.30412,,
-77.46138,38.303411,,
-77.461727,38.302944,,
-77.462652,38.833588,,
-77.46293333,38.30176667,,
-77.46296,36.38428,,
-77.4635,38.30084,,
-77.46485,38.299091,,
-77.46495,38.31202,,
-77.465015,38.299022,,
-77.465015,38.299022,,
-77.465015,38.299022,,
-77.466735,38.308721,,
-77.46696,38.303577,,
-77.46758,38.29365,,
-77.46783,38.29319,,
-77.46807,38.32132,,
-77.46834,38.2959,,
-77.46838689,38.75246638,,
-77.468427,38.305987,,
-77.468926,38.297175,,
-77.4690038,38.75265882,,
-77.469333,38.270667,,
-77.46936944,38.32311944,,
-77.46937,38.32312,,
-77.469867,38.257433,,
-77.47001,38.29113,,
-77.47003333,38.42213333,,
-77.470543,38.307181,,
-77.470565,38.751182,,
-77.470586,38.751128,,
-77.47077,38.75114,,
-77.47117639,38.74980354,,
-77.47141,37.76067,,
-77.47146,38.317999,,
-77.47147,37.76127,,
-77.47156262,38.75198318,,
-77.47159481,38.74872834,,
-77.4716,38.75055,,
-77.47160554,38.74875763,,
-77.47162163,38.75088082,,
-77.47171283,38.7495065,,
-77.47183333,38.7505,,
-77.47209907,38.75117576,,
-77.472547,38.750188,,
-77.4729,38.75033333,,
-77.473086,38.750082,,
-77.47331667,38.7503,,
-77.47334898,38.75125525,,
-77.47373333,38.2785,,
-77.475013,38.313556,,
-77.4752,38.28555,,
-77.47547,38.31966,,
-77.475645,37.1896,,
-77.47568,37.189468,,
-77.47580833,38.75214722,,
-77.47600278,38.75214722,,
-77.47624167,38.2849,,
-77.47624167,38.2849,,
-77.47624444,38.2849,,
-77.476247,38.2848,,
-77.476247,38.2849,,
-77.476594,38.312316,,
-77.47776926,38.75053986,,
-77.477775,38.858783,,
-77.47803889,38.75191667,,
-77.47905,38.24869,,
-77.47935,38.28473,,
-77.47947,38.913476,,
-77.479618,37.929182,,
-77.480253,37.931045,,
-77.48095,38.371973,,
-77.48109,36.39941,,
-77.481393,38.37248,,
-77.481887,38.369719,,
-77.48536111,39.07366667,,
-77.48543,35.67313,,
-77.48545,38.63935,,
-77.48553,36.27195,,
-77.485591,38.337165,,
-77.48624,38.28801,,
-77.49234,38.26164,,
-77.49236,38.26156,,
-77.49236,38.26161,,
-77.49403333,38.64066667,,
-77.4964,38.82581667,,
-77.4964,38.82581667,,
-77.49854,35.00654,,
-77.49913333,38.69015,,
-77.49975,38.68976667,,
-77.49981111,38.68964444,,
-77.499812,38.689647,,
-77.50017778,38.68976389,,
-77.50018333,38.68936667,,
-77.50018333,38.68976667,,
-77.50021667,38.69021667,,
-77.50041667,38.68971667,,
-77.50055,38.6897,,
-77.5009,38.68973333,,
-77.5009,38.68975,,
-77.50093333,38.6897,,
-77.50098333,38.68955,,
-77.50131667,38.68986667,,
-77.50136667,38.68986667,,
-77.503331,38.824365,,
-77.50361667,38.18023333,,
-77.504768,38.631375,,
-77.50546575,38.78886803,,
-77.50617385,38.78903528,,
-77.506469,38.789073,,
-77.50997,38.19322,,
-77.51022,38.19307,,
-77.51262,38.18525,,
-77.51268,38.18519,,
-77.51271,38.18501,,
-77.518544,39.068505,,
-77.51916667,38.81423333,,
-77.51923333,38.8128,,
-77.51926667,38.81885,,
-77.51956667,38.81926667,,
-77.51996667,38.36031667,,
-77.51996667,38.36031667,,
-77.519967,38.360317,,
-77.52055,38.81226667,,
-77.52071667,38.81438333,,
-77.520738,38.813922,,
-77.52158333,38.8135,,
-77.52168333,38.81198333,,
-77.52171,38.13157,,
-77.52191667,38.81961667,,
-77.52191667,38.81961667,,
-77.52191667,38.81961667,,
-77.52191667,38.81961667,,
-77.52213333,38.81381667,,
-77.52251667,38.8089,,
-77.52251667,38.8089,,
-77.5226,38.81481667,,
-77.5228,38.8148,,
-77.523018,38.814859,,
-77.52324,35.29608,,
-77.52354,38.15013,,
-77.523676,38.245668,,
-77.524855,38.11668,,
-77.52588,38.089879,,
-77.52591667,38.819,,
-77.526478,38.730924,,
-77.526569,39.113963,,
-77.526646,40.047952,,
-77.526646,40.047952,,
-77.52673333,38.81903333,,
-77.52676249,39.1329585,,
-77.52711654,39.13285655,,
-77.52718091,39.13232393,,
-77.5272882,39.13169144,,
-77.527379,39.113958,,
-77.52744645,39.13176218,,
-77.52750278,39.13179547,,
-77.52750278,39.13179547,,
-77.52757788,39.13109223,,
-77.527788,38.291086,,
-77.52785683,39.13054295,,
-77.5278756,39.13192238,,
-77.527882,38.097367,,
-77.52789974,39.13191822,,
-77.52792656,39.1319203,,
-77.52801239,39.13192238,,
-77.52889216,39.12998534,,
-77.529,38.828622,,
-77.52925158,39.13293978,,
-77.5297,38.107384,,
-77.52973,35.22401,,
-77.52980947,39.13333924,,
-77.530088,38.289586,,
-77.53034,36.23204,,
-77.53038,36.54325,,
-77.53067851,39.1314709,,
-77.53072679,39.13069275,,
-77.53076434,39.13042227,,
-77.53078312,39.13044724,,
-77.5308,35.89014,,
-77.53087778,38.28830833,,
-77.53087778,38.28830556,,
-77.530878,38.288706,,
-77.53088,38.28831,,
-77.530888,38.288756,,
-77.531068,38.288876,,
-77.53121667,38.28910556,,
-77.53121667,38.28910556,,
-77.531218,38.289106,,
-77.531368,38.289206,,
-77.53164,35.89993,,
-77.5344,35.89745,,
-77.53444,35.89754,,
-77.53451,35.89739,,
-77.53452,35.89754,,
-77.53547,39.21235,,
-77.53547,39.21235,,
-77.53633,35.90014,,
-77.53646,35.90006,,
-77.53659,39.205588,,
-77.5376,38.83868333,,
-77.53765,38.83966667,,
-77.53771667,38.83888333,,
-77.53889,35.89873,,
-77.5395,34.8526,,
-77.53965,34.85287,,
-77.5408,39.1522,,
-77.541139,39.841332,,
-77.5412,38.72796667,,
-77.54123333,38.72798333,,
-77.54181667,38.64723333,,
-77.54189167,39.84016389,,
-77.5434,39.1264,,
-77.54422778,39.84016389,,
-77.54422778,39.84016389,,
-77.54422778,39.84016389,,
-77.54422778,39.84016389,,
-77.54448652,38.72725436,,
-77.5462,38.81371667,,
-77.54623333,38.81281667,,
-77.54626667,38.813,,
-77.546321,39.141428,,
-77.546321,39.141428,,
-77.5475,38.81335,,
-77.54816667,38.82635,,
-77.54836389,39.27066111,,
-77.5492,38.8254,,
-77.5525,38.82138889,,
-77.55358,34.49634,,
-77.55361111,38.82027778,,
-77.558541,39.145771,,
-77.558541,39.145771,,
-77.5594,39.1127,,
-77.561116,39.109526,,
-77.56208,39.121,,
-77.562635,38.22957,,
-77.563557,39.110812,,
-77.5643,39.11550278,,
-77.564434,38.400326,,
-77.56583333,39.11722222,,
-77.56611111,39.1175,,
-77.566229,39.112015,,
-77.56632,39.114728,,
-77.56632,39.114728,,
-77.566663,39.115936,,
-77.567,38.40178333,,
-77.57268333,38.40213333,,
-77.57402,38.29234,,
-77.57545,34.47673,,
-77.57693,35.25891,,
-77.577167,39.254945,,
-77.577209,39.110599,,
-77.579913,39.112115,,
-77.58018,35.25874,,
-77.58373,38.8041,,
-77.58396,35.24463,,
-77.58651,38.193954,,
-77.58708,38.195274,,
-77.58708,38.195274,,
-77.587553,38.195819,,
-77.58805,38.20005,,
-77.588848,38.201469,,
-77.588853,38.201459,,
-77.58892,36.32948,,
-77.58893,36.32917,,
-77.58895,38.2017,,
-77.58895,38.2017,,
-77.58895,38.2007,,
-77.58898,36.32938,,
-77.58902,36.43127,,
-77.5894,36.43106,,
-77.589453,38.201159,,
-77.59083333,39.13277778,,
-77.5917,36.33124,,
-77.59223,36.14051,,
-77.5932,36.3216,,
-77.59323,36.32669,,
-77.59325,36.32162,,
-77.59345,36.32239,,
-77.59375,36.32069,,
-77.59388,36.32048,,
-77.5945,36.3337,,
-77.59453,36.33381,,
-77.59482,36.42804,,
-77.59626,36.42742,,
-77.59832382,38.29647093,,
-77.59832382,38.29647093,,
-77.599603,38.153252,,
-77.60871667,38.58471667,,
-77.60923333,38.79378333,,
-77.609517,38.963895,,
-77.61004,39.137983,,
-77.61172414,39.18830212,,
-77.61176111,39.18798333,,
-77.61414886,39.19045584,,
-77.61421323,39.19053899,,
-77.61422396,39.19050573,,
-77.61429906,38.30022621,,
-77.61453333,38.21801667,,
-77.61453333,38.21801667,,
-77.619267,39.147727,,
-77.619524,39.044653,,
-77.61988333,38.68813333,,
-77.62009,35.26829,,
-77.62024,35.26827,,
-77.62064,39.047052,,
-77.622271,38.975258,,
-77.622271,38.975258,,
-77.62266755,38.30482323,,
-77.62464166,38.29506475,,
-77.624778,38.932789,,
-77.62524247,38.29493844,,
-77.62532,36.4301,,
-77.62537122,38.2949637,,
-77.62544632,38.29500581,,
-77.62607,38.11912,,
-77.62895,34.36658,,
-77.629523,38.912295,,
-77.630231,39.270163,,
-77.63100386,38.30900744,,
-77.63205528,38.30788775,,
-77.63465166,38.30610293,,
-77.63481259,38.30888958,,
-77.63481259,38.30888958,,
-77.63500571,38.30915898,,
-77.63501644,38.30957991,,
-77.63513446,38.30910005,,
-77.63514519,38.3089906,,
-77.6352,38.8705,,
-77.63610005,38.30954624,,
-77.636969,38.862518,,
-77.63718333,38.81228333,,
-77.6372,38.81233333,,
-77.63724804,38.3176445,,
-77.63725877,38.31714786,,
-77.63733387,38.31715628,,
-77.63745,38.81255,,
-77.63746262,38.31687007,,
-77.637506,39.273502,,
-77.63774157,38.28859766,,
-77.63791323,38.28852187,,
-77.63829947,38.28922924,,
-77.63906121,38.28853871,,
-77.639265,38.7884122,,
-77.639265,38.7884122,,
-77.639265,38.7884122,,
-77.63926506,38.78841226,,
-77.639733,38.652767,,
-77.64056667,38.65606667,,
-77.64107823,38.97534564,,
-77.64107823,38.97534564,,
-77.64152884,38.9753081,,
-77.64263391,38.97585859,,
-77.64317036,38.30721424,,
-77.64344931,38.30722266,,
-77.64344931,38.30722266,,
-77.64379263,38.30744155,,
-77.64397502,38.30703744,,
-77.64401793,38.30760151,,
-77.64401793,38.30760151,,
-77.64521956,38.28881661,,
-77.64594913,38.28084987,,
-77.646,36.47798,,
-77.64605641,38.30484007,,
-77.646132,38.281111,,
-77.64622808,38.30979038,,
-77.6467216,38.30070614,,
-77.64717,36.47434,,
-77.64778376,38.31084269,,
-77.64800906,38.2888924,,
-77.648025,38.288935,,
-77.64807343,38.28896819,,
-77.64827728,38.31129729,,
-77.64849186,38.31096897,,
-77.64912486,38.310708,,
-77.64922142,38.74926385,,
-77.64923333,38.64773333,,
-77.64924288,38.31110366,,
-77.64935017,38.74926385,,
-77.64945745,38.31073325,,
-77.65129209,38.31030391,,
-77.65132427,38.30340038,,
-77.65132427,38.30340038,,
-77.65136719,38.30352667,,
-77.65182853,38.30943679,,
-77.652632,38.446378,,
-77.6557,38.44659,,
-77.65687108,38.26958884,,
-77.65794,36.18539,,
-77.66011,35.34418,,
-77.660387,39.937421,,
-77.660387,39.937421,,
-77.6632,36.18056,,
-77.663383,38.992088,,
-77.6643,36.45835,,
-77.666194,39.135037,,
-77.667203,38.975364,,
-77.667203,38.975364,,
-77.667203,38.975364,,
-77.667203,38.975364,,
-77.668654,38.247491,,
-77.668654,38.247491,,
-77.668654,38.247491,,
-77.669005,38.974983,,
-77.67176667,38.55423333,,
-77.6719,38.55416667,,
-77.67414451,38.26725556,,
-77.674305,38.780768,,
-77.6761,35.93245,,
-77.67720222,38.26335536,,
-77.6775,38.8209,,
-77.67829657,38.35638918,,
-77.68096,36.18169,,
-77.68142939,38.26557083,,
-77.68145084,38.69264474,,
-77.68386483,38.73574095,,
-77.684283,38.857756,,
-77.68555999,38.31698792,,
-77.68555999,38.31698792,,
-77.68555999,38.31698792,,
-77.687373,38.272217,,
-77.69231,36.50598,,
-77.69303799,38.70386498,,
-77.69339,36.14523,,
-77.69379973,38.28488388,,
-77.69459722,39.1133,,
-77.6946,39.1133,,
-77.69473611,39.13559444,,
-77.6962,39.11671,,
-77.69632778,39.11675,,
-77.69633,39.11675,,
-77.69702911,38.28819345,,
-77.70110833,38.70312778,,
-77.70117,36.17878,,
-77.70139,36.23735,,
-77.70161667,38.70221111,,
-77.703654,39.140188,,
-77.70910556,38.82301667,,
-77.70910833,38.82301944,,
-77.70911111,38.82302222,,
-77.70941667,38.60535,,
-77.70967,35.97185,,
-77.713058,39.129736,,
-77.71411389,38.62807778,,
-77.715483,38.600567,,
-77.71721389,38.6063,,
-77.71730661,38.76618897,,
-77.717328,39.31647,,
-77.719131,39.321201,,
-77.72158742,38.32495069,,
-77.72286,39.19838889,,
-77.72774577,38.32617112,,
-77.728,35.47681,,
-77.72906005,39.32301908,,
-77.72906005,39.32301908,,
-77.72906005,39.32301908,,
-77.72906005,39.32301908,,
-77.72907078,39.32301908,,
-77.7294302,39.32308548,,
-77.730444,39.323683,,
-77.73245573,38.31899132,,
-77.73245573,38.31899132,,
-77.735822,38.969709,,
-77.738271,39.325289,,
-77.738421,39.325459,,
-77.73932,35.50201,,
-77.740411,39.324559,,
-77.740556,39.325617,,
-77.747819,39.325862,,
-77.748597,39.325754,,
-77.74972222,39.36722222,,
-77.76268959,39.2616493,,
-77.764256,39.39605953,,
-77.766423,39.325314,,
-77.766632,38.737892,,
-77.766632,38.737892,,
-77.767,38.7377,,
-77.767475,38.968302,,
-77.76896667,38.73765,,
-77.77077778,39.2602,,
-77.77115,35.74793,,
-77.771831,38.863253,,
-77.774188,38.862027,,
-77.77665854,39.42851953,,
-77.77665854,39.42851953,,
-77.77665854,39.42851953,,
-77.77665854,39.42851953,,
-77.77665854,39.42851953,,
-77.77665854,39.42851953,,
-77.7786,34.92454,,
-77.77971667,38.47795,,
-77.77971667,38.47795,,
-77.78002739,38.37683876,,
-77.78012395,38.37686399,,
-77.78022,35.9432,,
-77.78182983,38.37719201,,
-77.78182983,38.37719201,,
-77.78363228,38.3794797,,
-77.78413333,38.47036667,,
-77.7889,34.30051,,
-77.78922,35.30483,,
-77.79058456,38.48644938,,
-77.790992,38.711634,,
-77.79502,35.9476,,
-77.795375,38.713652,,
-77.795734,38.713058,,
-77.795919,38.713759,,
-77.795919,38.713759,,
-77.795919,38.713759,,
-77.798717,39.432862,,
-77.79961,34.20344,,
-77.80035,35.97417,,
-77.802558,39.435729,,
-77.803,35.95912,,
-77.80452132,39.43046698,,
-77.80476,35.96573,,
-77.8053,35.96146,,
-77.805519,39.431001,,
-77.805693,39.430863,,
-77.805693,39.430863,,
-77.805712,39.430873,,
-77.806002,39.43084,,
-77.806367,38.975433,,
-77.806367,38.975433,,
-77.80666,34.19499,,
-77.80785799,38.97556667,,
-77.8088665,38.97559169,,
-77.809451,38.53165,,
-77.80952096,38.30539573,,
-77.81075478,38.30486533,,
-77.81075478,38.30486533,,
-77.81113,36.1674,,
-77.81142,35.58534,,
-77.81364,36.06893,,
-77.81529,34.21996,,
-77.816377,38.529,,
-77.82063333,38.5279,,
-77.82099,38.982247,,
-77.83449769,39.11092416,,
-77.84098,36.27353,,
-77.84633,35.22724,,
-77.84661055,38.29685825,,
-77.84684,39.116377,,
-77.846847,39.116377,,
-77.846847,39.116377,,
-77.846847,39.116377,,
-77.85052,35.3173,,
-77.85206667,38.51395,,
-77.85228,35.73178,,
-77.852576,39.115727,,
-77.85455,38.866457,,
-77.854646,38.866018,,
-77.85499,38.867096,,
-77.85685,34.24122,,
-77.85731792,38.5337317,,
-77.8575325,38.53386598,,
-77.85772562,38.53298476,,
-77.857806,38.864811,,
-77.85847664,38.54319786,,
-77.85873413,38.54349996,,
-77.8598,39.2892,,
-77.859936,38.863545,,
-77.859936,38.863545,,
-77.86,39.2889,,
-77.86,39.28944444,,
-77.86005,39.28875,,
-77.8601,39.28915,,
-77.86045,39.2953,,
-77.86517143,38.52735309,,
-77.86538601,38.52298005,,
-77.8656435,38.5215447,,
-77.86680222,38.52849456,,
-77.86740303,38.52527152,,
-77.868969,38.916231,,
-77.871147,38.862217,,
-77.87236,38.990503,,
-77.87305556,38.50777778,,
-77.87625,36.24435,,
-77.87901,34.22765,,
-77.8796339,38.50948996,,
-77.87994,34.44072,,
-77.87998,34.44086,,
-77.88265,34.44962,,
-77.88328171,38.50747504,,
-77.88333535,38.50750023,,
-77.88432,36.34492,,
-77.88650036,38.44197637,,
-77.88754,34.47473,,
-77.887992,39.122994,,
-77.88883,34.47862,,
-77.89019108,38.50279014,,
-77.89035201,39.15071372,,
-77.89117813,38.99593185,,
-77.89117813,38.99593185,,
-77.89216,34.15711,,
-77.893,39.2932,,
-77.894225,39.126099,,
-77.894225,39.126099,,
-77.89613485,38.27188836,,
-77.89615631,38.44121168,,
-77.896918,39.126448,,
-77.89724,34.36561,,
-77.89837,34.36248,,
-77.89982,34.35472,,
-77.90044785,38.45587398,,
-77.90135,36.43929,,
-77.90345,34.00522,,
-77.90529,35.72151,,
-77.9053,35.7278,,
-77.9059,35.73721,,
-77.9063,38.887734,,
-77.90721,34.53637,,
-77.90728,34.53653,,
-77.90869,35.72361,,
-77.90933,34.39353,,
-77.909718,39.129561,,
-77.91058,35.72964,,
-77.91176,36.43454,,
-77.91280746,38.49635841,,
-77.91345,36.42673,,
-77.91536,35.73431,,
-77.91559,35.73437,,
-77.91675,36.43231,,
-77.91722222,39.30361111,,
-77.9182,34.61784,,
-77.9183,33.97052,,
-77.91855,33.97004,,
-77.91941,39.191487,,
-77.91952,34.19332,,
-77.9203,39.2922,,
-77.92105,38.91483333,,
-77.9214,38.91491667,,
-77.923,39.3036,,
-77.92405,38.91838333,,
-77.92445,34.99495,,
-77.92448,34.54956,,
-77.92585278,39.35643889,,
-77.926,34.22418,,
-77.92901,34.23706,,
-77.9303,34.23695,,
-77.93095,34.23665,,
-77.93154,34.96167,,
-77.93419,34.19172,,
-77.93971,34.236,,
-77.93978,34.23609,,
-77.94166803,38.48778466,,
-77.94209,34.68061,,
-77.9432,34.68368,,
-77.94362068,38.45079923,,
-77.94463,34.23555,,
-77.94486,34.23554,,
-77.94532,34.23047,,
-77.94532,34.22936,,
-77.9454,34.23571,,
-77.94543,34.23037,,
-77.94543,34.23571,,
-77.94548,34.22976,,
-77.94557,34.23146,,
-77.94558,34.23145,,
-77.94558,34.23272,,
-77.94567,34.2357,,
-77.94571,34.23266,,
-77.94574,34.23293,,
-77.94581,34.23354,,
-77.94582,34.23353,,
-77.94585,34.2346,,
-77.94586,34.23297,,
-77.94586,34.23491,,
-77.94599,34.23416,,
-77.946,34.23586,,
-77.94607,34.23446,,
-77.9461,34.25429,,
-77.94628,34.23633,,
-77.94628,34.23633,,
-77.94633,34.23675,,
-77.94633,34.23886,,
-77.94639,34.23734,,
-77.94649,34.23805,,
-77.9465,34.23812,,
-77.94656,34.24113,,
-77.94665,34.24158,,
-77.94689,34.0397,,
-77.94694,34.24441,,
-77.94801,34.04509,,
-77.950444,39.005078,,
-77.95425296,39.11956476,,
-77.954414,38.600002,,
-77.9549,39.47138889,,
-77.955025,39.183446,,
-77.95554,34.07041,,
-77.95681,35.36744,,
-77.95816,34.06344,,
-77.9582,34.06335,,
-77.95835,34.06307,,
-77.95877,39.14642,,
-77.9607,39.4582,,
-77.9613,39.4598,,
-77.9613,39.4598,,
-77.9613,39.4598,,
-77.961366,38.597956,,
-77.9618,39.4596,,
-77.963276,39.013815,,
-77.96361111,39.45611111,,
-77.965261,39.017675,,
-77.965261,39.017675,,
-77.96527778,39.45225,,
-77.96532,34.96069,,
-77.96561111,39.45116667,,
-77.96666667,39.45685,,
-77.9668,39.45687,,
-77.9669,39.4569,,
-77.9684,34.95877,,
-77.96888889,39.45972222,,
-77.96888889,39.45971944,,
-77.97065,34.95708,,
-77.9713,39.45752,,
-77.973061,39.171727,,
-77.973061,39.171727,,
-77.975593,39.164208,,
-77.975614,39.164099,,
-77.979836,39.142064,,
-77.980002,39.15217,,
-77.980474,39.150464,,
-77.98048333,39.15192222,,
-77.98175,34.72008,,
-77.98271,35.38211,,
-77.98359632,39.03081924,,
-77.98482,35.52162,,
-77.98502,34.7405,,
-77.985334,39.14464,,
-77.98777,39.155681,,
-77.98858,34.22839,,
-77.98861111,39.31972222,,
-77.98883,34.22856,,
-77.989047,39.14246,,
-77.98908,34.22874,,
-77.98934,34.22892,,
-77.9896,34.22908,,
-77.98984,34.22926,,
-77.99009,34.22944,,
-77.99228,39.159283,,
-77.99271,35.3847,,
-77.99284,35.38475,,
-77.993832,39.135786,,
-77.99388889,39.55277778,,
-77.99402,35.38211,,
-77.995366,38.905655,,
-77.995366,38.905655,,
-77.9958,35.3858,,
-77.996578,39.16108,,
-77.99691,35.38608,,
-77.99778,39.161845,,
-77.99782,35.38634,,
-77.99838066,38.09496739,,
-77.99855,35.38634,,
-78.00189,35.37986,,
-78.00295115,38.02443035,,
-78.00329447,38.02480222,,
-78.00329447,38.02480222,,
-78.00390601,38.0665918,,
-78.00447,36.4268,,
-78.01028967,38.44441327,,
-78.01112,36.19617,,
-78.01142693,38.25760997,,
-78.01150203,38.0287152,,
-78.01150203,38.0287152,,
-78.01183462,38.25732353,,
-78.01307,34.73802,,
-78.014066,39.107544,,
-78.01687,33.91761,,
-78.01724,33.91751,,
-78.0177,33.9174,,
-78.0178,33.9175,,
-78.0184,33.917,,
-78.01976,33.91952,,
-78.02076101,38.44091756,,
-78.02078247,38.44096798,,
-78.024731,39.052652,,
-78.02861111,39.36944444,,
-78.03051,34.20925,,
-78.0306,35.39519,,
-78.034741,39.072511,,
-78.038185,39.068896,,
-78.038228,39.069946,,
-78.041189,39.059317,,
-78.04176,39.100859,,
-78.04757,33.95233,,
-78.04786,39.049869,,
-78.048441,38.08649,,
-78.04992,34.65898,,
-78.05011511,38.2443315,,
-78.05277778,39.33583056,,
-78.05277778,39.33583333,,
-78.056,35.13884,,
-78.05611,34.50166,,
-78.057,39.327,,
-78.05836558,38.05166486,,
-78.06009,39.092999,,
-78.06015,39.092932,,
-78.06241,39.06928,,
-78.06565046,38.40746445,,
-78.06690574,38.4061445,,
-78.06712031,38.4068339,,
-78.0672,39.59699177,,
-78.06754,35.31759,,
-78.06756,36.44136,,
-78.06781769,38.40563165,,
-78.06852579,38.40510197,,
-78.06855798,38.40515242,,
-78.06867599,38.40509357,,
-78.06876183,38.24380908,,
-78.06880474,38.40507675,,
-78.06892276,38.40505153,,
-78.06907296,38.4050179,,
-78.0696,39.60194444,,
-78.07083333,39.32055556,,
-78.07139039,38.39865311,,
-78.07222,35.2077,,
-78.07388,33.90858,,
-78.07398677,38.0508876,,
-78.07398677,38.0508876,,
-78.074384,39.178181,,
-78.07459831,38.05103122,,
-78.075349,38.909202,,
-78.075467,38.909519,,
-78.07647586,38.05131002,,
-78.07647586,38.05133537,,
-78.0806,39.29388889,,
-78.083888,39.215381,,
-78.083895,39.08296,,
-78.09138,34.9995,,
-78.09354,34.14756,,
-78.09657097,39.25631603,,
-78.101753,39.060037,,
-78.103738,39.057192,,
-78.10734272,38.36205104,,
-78.10807228,39.23830288,,
-78.10869,39.09748,,
-78.10977817,38.24475281,,
-78.11006784,38.24532579,,
-78.11026096,39.22957713,,
-78.11026096,39.22957713,,
-78.11126947,38.2452331,,
-78.1113553,38.24514041,,
-78.11144114,38.08560298,,
-78.11223507,39.18776161,,
-78.11227798,39.18769508,,
-78.11322212,38.35312479,,
-78.115282,39.194148,,
-78.115969,39.194613,,
-78.116055,39.195545,,
-78.11777115,38.34774832,,
-78.12189102,39.13591905,,
-78.12235,35.78108,,
-78.1251204,39.18657245,,
-78.12583923,39.2095038,,
-78.12601089,39.2093126,,
-78.12641859,39.20507276,,
-78.12644,39.197407,,
-78.126783,39.198871,,
-78.127298,39.198272,,
-78.12734127,39.204125,,
-78.12764168,39.20279478,,
-78.128586,39.202396,,
-78.12992692,39.20158925,,
-78.131332,39.200134,,
-78.131933,39.195877,,
-78.1333065,39.21942897,,
-78.1333065,39.21942897,,
-78.133564,39.199868,,
-78.13541,35.11836,,
-78.1356132,38.29938424,,
-78.13756,39.06014,,
-78.137941,38.437674,,
-78.13802719,38.20021543,,
-78.13877821,38.27952761,,
-78.138928,39.060083,,
-78.13900352,38.27983081,,
-78.13946486,38.28361222,,
-78.142319,39.066281,,
-78.14622,34.99338,,
-78.1506443,39.20984464,,
-78.15129876,39.18552465,,
-78.1514,36.39769,,
-78.15301538,39.20109872,,
-78.15311193,39.20193013,,
-78.15345526,39.20142297,,
-78.15366,36.40254,,
-78.1538415,39.18465146,,
-78.15401316,39.20194676,,
-78.15417,36.40229,,
-78.154421,39.161546,,
