LONGITUDE,LATITUDE
-85.184303,41.142425
-85.983500,38.371320
-86.134300,39.198690
-87.409200,39.437940
-83.224157,42.212838
-83.949846,43.663709
-84.791168,42.592237
-84.786817,43.611716
-84.925888,43.408265
-86.107801,42.084265
-84.195904,41.722914
-85.552426,43.209552
-85.550717,43.125648
-86.205609,43.011254
-93.600452,42.188770
-95.208946,42.647635
-92.682535,43.065222
-92.366548,42.541300
-95.854644,43.184776
-95.232871,41.016688
-91.466209,41.629339
-91.628914,41.699350
-91.679437,41.963846
-89.302700,43.038610
-89.309800,43.079000
-89.817800,43.965000
-88.810103,43.450358
-92.547000,44.991770
-92.684800,45.321360
-87.750000,44.038850
-89.148200,45.154150
-90.179700,44.655620
-89.412000,45.632770
-90.287700,45.545810
-90.906900,46.578850
-91.740200,45.511280
-88.510837,44.279695
-93.283600,45.026050
-95.744800,44.949330
-95.918300,45.590310
-94.313400,46.599140
-97.145715,44.007606
-97.131274,44.904161
-96.643746,45.219060
-97.940633,44.911270
-99.321733,43.806069
-98.225903,44.364594
-98.479277,45.457819
-97.747472,45.791253
-100.032167,45.506567
-100.361323,44.371070
-101.245653,45.007614
-98.014932,46.923007
-97.642600,48.791130
-102.492559,47.979462
-106.278192,45.595158
-110.708867,45.031919
-108.761106,45.671681
-112.735063,46.396849
-111.864547,48.509598
-107.871144,48.360625
-112.001588,46.602813
-111.044453,45.703950
-114.145392,46.415557
-114.292342,48.208837
-88.726966,41.932815
-87.887103,41.866229
-88.234643,41.657278
-88.176790,40.614272
-90.744970,41.200263
-90.374692,40.932038
-88.157379,40.316644
-90.617991,39.156599
-89.984914,38.528539
-89.534240,38.610690
-90.228731,39.692434
-88.969955,38.318250
-89.214703,37.738171
-94.772566,39.522671
-94.878954,39.707039
-93.543010,39.793491
-92.999338,38.698654
-91.412149,38.070215
-97.631088,39.837629
-97.029931,37.055356
-97.096219,37.139167
-97.346008,38.086988
-97.612452,38.849770
-97.153561,38.550291
-97.911300,38.053900
-97.940800,38.037500
-100.920757,37.021434
-96.358884,41.037596
-96.295303,40.844084
-97.496153,42.732393
-99.732238,40.774632
-98.361136,40.582512
-101.541431,40.055042
-91.716200,32.158300
-91.842243,33.955851
-93.486885,33.365279
-93.870788,33.952151
-93.006698,34.505657
-94.256079,34.567918
-92.798280,35.013566
-91.757868,35.242161
-92.396134,34.316452
-90.754200,34.554950
-91.506471,36.289426
-90.481790,36.058516
-90.950896,36.281002
-93.080548,36.276053
-94.162044,35.646000
-98.220348,35.072223
-97.441465,35.376609
-99.334193,34.642482
-99.283289,35.421969
-95.935555,36.807483
-97.051940,36.084804
-95.402437,35.785299
-96.994400,33.044320
-96.893600,32.902790
-96.736300,32.684730
